1250	6350	21
1250	6450	21
1250	6550	21
1250	6650	21
1250	6750	21
1250	6850	21
1250	6950	21
1250	7050	21
1150	7050	21
1850	3450	21
1850	3550	21
1950	3450	21
1950	3550	21
2050	3450	21
2050	3550	21
2150	3450	21
2150	3550	21
2250	3450	21
2250	3550	21
2350	3450	21
2350	3550	21
2450	3450	21
2450	3550	21
2550	3450	21
2550	3550	21
2650	3450	21
2650	3550	21
2750	3450	21
2750	3550	21
2850	3450	21
2850	3550	21
2950	3450	21
2950	3550	21
3050	3450	21
3050	3550	21
3150	3450	21
3150	3550	21
3250	3450	21
3250	3550	21
3350	3450	21
3350	3550	21
3450	3450	21
3450	3550	21
2850	3650	21
2850	3750	21
2850	3850	21
2850	3950	21
2850	4050	21
2850	4150	21
2850	4250	21
2950	3650	21
2950	3750	21
2950	3850	21
2950	3950	21
2950	4050	21
2950	4150	21
2950	4250	21
3550	2450	21
3550	2550	21
3550	2650	21
3550	2750	21
3550	2850	21
3550	2950	21
3550	3050	21
3550	3150	21
3550	3250	21
3550	3350	21
3550	3450	21
3550	3550	21
3650	2450	21
3650	2550	21
3650	2650	21
3650	2750	21
3650	2850	21
3650	2950	21
3650	3050	21
3650	3150	21
3650	3250	21
3650	3350	21
3650	3450	21
3650	3550	21
2350	5450	21
2350	5550	21
2350	5650	21
2350	5750	21
2350	5850	21
2350	5950	21
2350	6050	21
2350	6150	21
2350	6250	21
2350	6350	21
2350	6450	21
2350	6550	21
2350	6650	21
2350	6750	21
2350	6850	21
2350	6950	21
2350	7050	21
2450	5450	21
2450	5550	21
2450	5650	21
2450	5750	21
2450	5850	21
2450	5950	21
2450	6050	21
2450	6150	21
2450	6250	21
2450	6350	21
2450	6450	21
2450	6550	21
2450	6650	21
2450	6750	21
2450	6850	21
2450	6950	21
2450	7050	21
2550	5450	21
2650	5450	21
2750	5450	21
2850	5450	21
2950	5450	21
3050	5450	21
3150	5450	21
3250	5450	21
3350	5450	21
3450	5450	21
3550	5450	21
3650	5450	21
3750	5450	21
3850	5450	21
3950	5450	21
3750	2450	22
3850	2450	22
3950	2450	22
4050	2450	22
4150	2450	22
4250	2450	22
4350	2450	22
4450	2450	22
4550	2450	22
4650	2450	22
4750	2450	22
4050	3650	22
4050	3750	22
4050	3850	22
4050	3950	22
4050	4050	22
4050	4150	22
4050	4250	22
4050	4350	22
4050	4450	22
4050	4550	22
4050	4650	22
4050	4750	22
4050	4850	22
4050	4950	22
4050	5050	22
4050	5150	22
4050	5250	22
4050	5350	22
4050	5450	22
4150	3650	22
4150	3750	22
4150	3850	22
4150	3950	22
4150	4050	22
4150	4150	22
4150	4250	22
4150	4350	22
4150	4450	22
4150	4550	22
4150	4650	22
4150	4750	22
4150	4850	22
4150	4950	22
4150	5050	22
4150	5150	22
4150	5250	22
4150	5350	22
4150	5450	22
4150	150	22
4150	250	22
4150	350	22
4150	450	22
4150	550	22
4150	650	22
4150	750	22
4150	850	22
4150	950	22
4150	1050	22
4150	1150	22
4150	1250	22
4150	1350	22
4150	1450	22
4250	150	22
4250	250	22
4250	350	22
4250	450	22
4250	550	22
4250	650	22
4250	750	22
4250	850	22
4250	950	22
4250	1050	22
4250	1150	22
4250	1250	22
4250	1350	22
4250	1450	22
5250	150	22
5250	250	22
5250	350	22
5250	450	22
5850	150	22
5850	250	22
5850	350	22
5850	450	22
5850	550	22
5950	150	22
5950	250	22
5950	350	22
5950	450	22
5950	550	22
6450	750	22
6450	850	22
6450	950	22
6450	1050	22
6550	750	22
6550	850	22
6550	950	22
6550	1050	22
6650	750	22
6650	850	22
6650	950	22
6650	1050	22
7050	1750	22
7050	1850	22
7050	1950	22
7050	2050	22
7050	2150	22
7150	1750	22
7150	1850	22
7150	1950	22
7150	2050	22
7150	2150	22
7250	1750	22
7250	1850	22
7250	1950	22
7250	2050	22
7250	2150	22
6850	2850	22
6950	2850	22
7050	2850	22
7150	2850	22
7250	2850	22
6250	4650	22
6350	4650	22
6450	4650	22
6550	4650	22
6650	4650	22
6750	4650	22
6850	4650	22
6950	4650	22
7050	4650	22
7150	4650	22
7250	4650	22
6250	4750	22
6350	4750	22
6450	4750	22
6550	4750	22
6650	4750	22
6750	4750	22
6850	4750	22
6950	4750	22
7050	4750	22
7150	4750	22
7250	4750	22
4750	2550	22
4750	2650	22
4750	2750	22
4750	2850	22
4750	2950	22
4750	3050	22
4750	3150	22
4750	3250	22
4750	3350	22
4750	3450	22
4750	3550	22
4750	3650	22
4750	3750	22
4750	3850	22
4750	3950	22
4750	4050	22
4850	2850	22
4950	2850	22
5050	2850	22
5150	2850	22
5250	2850	22
5350	2850	22
5450	2850	22
5550	2850	22
5650	2850	22
5750	2850	22
5850	2850	22
5950	2850	22
6050	2850	22
4850	2950	22
4950	2950	22
5050	2950	22
5150	2950	22
5250	2950	22
5350	2950	22
5450	2950	22
5550	2950	22
5650	2950	22
5750	2950	22
5850	2950	22
5950	2950	22
6050	2950	22
4850	3050	22
4950	3050	22
5050	3050	22
5150	3050	22
5250	3050	22
5350	3050	22
5450	3050	22
5550	3050	22
5650	3050	22
5750	3050	22
5850	3050	22
5950	3050	22
6050	3050	22
5350	1350	22
5350	1450	22
5350	1550	22
5350	1650	22
5350	1750	22
5350	1850	22
5350	1950	22
5350	2050	22
5350	2150	22
5350	2250	22
5350	2350	22
5350	2450	22
5350	2550	22
5350	2650	22
5350	2750	22
5450	1350	22
5450	1450	22
5450	1550	22
5450	1650	22
5450	1750	22
5450	1850	22
5450	1950	22
5450	2050	22
5450	2150	22
5450	2250	22
5450	2350	22
5450	2450	22
5450	2550	22
5450	2650	22
5450	2750	22
4750	5850	22
4850	5850	22
4950	5850	22
5050	5850	22
5150	5850	22
5250	5850	22
4750	5950	22
4850	5950	22
4950	5950	22
5050	5950	22
5150	5950	22
5250	5950	22
5350	4750	22
5350	4850	22
5350	4950	22
5350	5050	22
5350	5150	22
5350	5250	22
5350	5350	22
5350	5450	22
5350	5550	22
5350	5650	22
5350	5750	22
5350	5850	22
5350	5950	22
5350	6050	22
5350	6150	22
5350	6250	22
5350	6350	22
5350	6450	22
5350	6550	22
5350	6650	22
5350	6750	22
5350	6850	22
5350	6950	22
5350	7050	22
5450	4750	22
5450	4850	22
5450	4950	22
5450	5050	22
5450	5150	22
5450	5250	22
5450	5350	22
5450	5450	22
5450	5550	22
5450	5650	22
5450	5750	22
5450	5850	22
5450	5950	22
5450	6050	22
5450	6150	22
5450	6250	22
5450	6350	22
5450	6450	22
5450	6550	22
5450	6650	22
5450	6750	22
5450	6850	22
5450	6950	22
5450	7050	22
